"","assigned_to_cluster","timestamp","lon","lat","clusterStart","clusterEnd"
"497",24,"2016-01-07 15:35:12",-53.1999999,-10.3333332,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"496",25,"2016-01-07 15:38:47",-48.5110619,-25.6735329,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"495",38,"2016-01-07 15:40:55",121.0649551,14.6783319,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"494",18,"2016-01-07 15:48:25",-55.8939676,-27.3664866,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"493",26,"2016-01-07 15:54:34",-45.8872968,-23.180501,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"492",25,"2016-01-07 16:04:49",-49.2712361,-25.4295696,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"491",38,"2016-01-07 16:05:48",121.0232316,14.4848541,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"490",25,"2016-01-07 16:06:33",-49.2712361,-25.4295696,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"489",30,"2016-01-07 16:09:19",-43.2093726,-22.9110136,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"488",26,"2016-01-07 16:09:27",-46.5629623,-23.690102,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"487",25,"2016-01-07 16:09:39",-49.2712361,-25.4295696,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"486",25,"2016-01-07 16:10:57",-49.2712361,-25.4295696,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"485",10,"2016-01-07 16:13:58",-65.4101932,-24.7893822,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"484",30,"2016-01-07 16:24:08",-43.4033602,-22.7667283,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"483",21,"2016-01-07 16:24:19",-54.4315256,-26.7372239,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"482",26,"2016-01-07 16:34:14",-48.3252229,-21.2520369,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"481",25,"2016-01-07 16:34:17",-48.5251853,-25.5121903,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"480",18,"2016-01-07 17:01:04",-57.6311195,-25.2959915,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"479",30,"2016-01-07 17:14:07",-43.2093726,-22.9110136,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"478",31,"2016-01-07 17:33:11",-42.6436107,-19.5771394,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"477",21,"2016-01-07 17:39:34",-54.4315256,-26.7372239,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"476",38,"2016-01-07 17:41:36",121.0232316,14.4848541,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"475",14,"2016-01-07 17:47:26",-60.4289717,-24.5955305,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"474",19,"2016-01-07 17:47:42",-58.1693444,-23.3165934,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"473",19,"2016-01-07 17:48:55",-58.1693444,-23.3165934,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"472",21,"2016-01-07 17:51:37",-54.266997,-28.300048,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"471",17,"2016-01-07 17:54:10",-58.4375796,-34.6075797,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"470",25,"2016-01-07 18:02:58",-48.5251853,-25.5121903,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"469",19,"2016-01-07 18:15:04",-58.1693444,-23.3165934,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"468",19,"2016-01-07 18:16:18",-58.1693444,-23.3165934,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"467",18,"2016-01-07 18:17:17",-57.4999999,-25.4999999,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"466",19,"2016-01-07 18:20:22",-58.1693444,-23.3165934,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"465",30,"2016-01-07 18:21:05",-44.4465727,-22.4686427,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"464",19,"2016-01-07 18:21:29",-58.1693444,-23.3165934,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"463",19,"2016-01-07 18:22:32",-58.1693444,-23.3165934,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"462",6,"2016-01-07 18:23:14",-73.3758956704,10.3430015,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"461",19,"2016-01-07 18:24:04",-58.1693444,-23.3165934,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"460",19,"2016-01-07 18:27:13",-58.1693444,-23.3165934,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"459",19,"2016-01-07 18:27:49",-58.1693444,-23.3165934,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"458",19,"2016-01-07 18:28:31",-58.1693444,-23.3165934,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"457",NA,"2016-01-07 18:30:11",-81.3066245,8.3096067,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"456",NA,"2016-01-07 18:31:09",-64.2595061,-27.7877147,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"455",18,"2016-01-07 18:36:37",-58.9865645,-27.4511042,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"454",17,"2016-01-07 18:41:03",-58.4375796,-34.6075797,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"453",19,"2016-01-07 18:42:10",-58.1693444,-23.3165934,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"452",22,"2016-01-07 18:46:31",-50.4206229,-22.6620891,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"451",26,"2016-01-07 18:57:15",-46.6794641857,-22.1309999,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"450",30,"2016-01-07 18:58:44",-43.2093726,-22.9110136,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"449",30,"2016-01-07 19:06:43",-42.3459549,-21.6569029,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"448",19,"2016-01-07 19:24:59",-58.1693444,-23.3165934,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"447",19,"2016-01-07 19:26:24",-58.1693444,-23.3165934,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"446",19,"2016-01-07 19:27:52",-58.1693444,-23.3165934,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"445",19,"2016-01-07 19:28:27",-58.1693444,-23.3165934,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"444",12,"2016-01-07 19:31:59",-68.0833329,10.166667,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"443",25,"2016-01-07 19:33:11",-48.8284967,-26.9022823,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"442",13,"2016-01-07 19:38:01",-60.643035677,-31.64727895,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"441",26,"2016-01-07 19:55:45",-47.806667,-21.1783329,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"440",7,"2016-01-07 19:56:50",-70.3028025,19.0974031,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"439",13,"2016-01-07 20:00:58",-60.6615414,-32.9595003,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"438",NA,"2016-01-07 20:06:05",-103.3469981,20.676143,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"437",30,"2016-01-07 20:13:43",-43.4138221,-22.8080113,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"436",22,"2016-01-07 20:15:03",-54.8122079,-22.2206144,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"435",32,"2016-01-07 20:27:52",-40.8414803,-14.8567486,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"434",NA,"2016-01-07 20:42:07",-110.9612377,29.0894152,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"433",30,"2016-01-07 20:48:31",-43.6633852,-22.4040393,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"432",27,"2016-01-07 21:05:07",-49.253269,-16.6808819,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"431",29,"2016-01-07 21:10:31",-48.4682452,-1.4505599,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"430",11,"2016-01-07 21:25:18",-66.1109317,8.0018709,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"429",NA,"2016-01-07 21:38:51",-74.0852376575,4.63874255,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"428",26,"2016-01-07 21:57:36",-46.6333823,-23.5506506,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"427",31,"2016-01-07 22:01:13",-43.9450947,-19.9227317,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"426",25,"2016-01-07 22:05:25",-49.0658024,-26.9195566,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"425",24,"2016-01-07 22:19:13",-53.1999999,-10.3333332,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"424",24,"2016-01-07 22:19:50",-53.1999999,-10.3333332,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"423",24,"2016-01-07 22:20:07",-53.1999999,-10.3333332,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"422",25,"2016-01-07 22:26:53",-48.5490119,-25.8236549,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"421",NA,"2016-01-07 22:30:42",67.0311286,24.8667795,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"420",25,"2016-01-07 22:32:52",-48.5110619,-25.6735329,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"419",30,"2016-01-07 22:33:35",-40.3064476,-20.125296,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"418",18,"2016-01-07 22:49:02",-55.8939676,-27.3664866,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"417",30,"2016-01-07 22:54:07",-43.2093726,-22.9110136,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"416",3,"2016-01-07 22:59:28",-75.0458514,-6.8699696,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"415",13,"2016-01-07 23:26:01",-60.6615414,-32.9595003,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"414",NA,"2016-01-07 23:31:18",2.0993133,36.3326247,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"413",26,"2016-01-07 23:32:02",-46.6333823,-23.5506506,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"412",NA,"2016-01-07 23:33:59",-70.650445,-33.4377967,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"411",36,"2016-01-07 23:45:54",-34.8781516,-8.064193,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"410",22,"2016-01-07 23:57:07",-54.8122079,-22.2206144,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"409",26,"2016-01-08 00:01:46",-46.5666644,-23.5405516,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"408",17,"2016-01-08 00:05:33",-57.9537637,-34.9206796,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"407",14,"2016-01-08 00:07:03",-60.4289717,-24.5955305,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"406",19,"2016-01-08 00:08:02",-58.1693444,-23.3165934,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"405",25,"2016-01-08 00:11:25",-48.5110619,-25.6735329,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"404",18,"2016-01-08 00:12:35",-55.8939676,-27.3664866,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"403",25,"2016-01-08 00:13:02",-48.5251853,-25.5121903,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"402",14,"2016-01-08 00:15:15",-60.4289717,-24.5955305,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"401",30,"2016-01-08 00:15:44",-42.9427769,-21.1199999,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"400",30,"2016-01-08 00:16:19",-43.2093726,-22.9110136,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"399",30,"2016-01-08 00:18:35",-43.6633852,-22.4040393,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"398",32,"2016-01-08 00:33:41",-44.4693393,-13.6203917,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"397",30,"2016-01-08 00:38:38",-43.0309251,-22.8219013,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"396",22,"2016-01-08 00:39:24",-54.8122079,-22.2206144,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"395",26,"2016-01-08 00:48:19",-47.0608299,-22.9055599,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"394",19,"2016-01-08 00:50:40",-58.1693444,-23.3165934,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"393",26,"2016-01-08 00:50:49",-47.0608299,-22.9055599,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"392",30,"2016-01-08 00:59:17",-42.9427769,-21.1199999,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"391",25,"2016-01-08 01:01:34",-48.5251853,-25.5121903,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"390",31,"2016-01-08 01:03:45",-43.9450947,-19.9227317,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"389",30,"2016-01-08 01:13:30",-43.0309251,-22.8219013,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"388",18,"2016-01-08 01:13:38",-56.36552,-26.1963889,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"387",18,"2016-01-08 01:13:50",-55.8939676,-27.3664866,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"386",31,"2016-01-08 01:20:29",-40.8502554,-19.2239224,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"385",22,"2016-01-08 01:20:43",-54.8122079,-22.2206144,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"384",25,"2016-01-08 01:25:42",-48.5251853,-25.5121903,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"383",30,"2016-01-08 01:27:59",-43.3724124,-22.8043743,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"382",18,"2016-01-08 01:43:23",-57.4999999,-25.4999999,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"381",17,"2016-01-08 01:43:47",-56.0201524,-32.8755547,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"380",31,"2016-01-08 01:48:55",-43.9450947,-19.9227317,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"379",5,"2016-01-08 02:05:18",-76.2988047,3.5308373,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"378",21,"2016-01-08 02:07:59",-51.9352495,-28.7126193,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"377",34,"2016-01-08 02:09:53",-35.2080904,-5.8053979,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"376",25,"2016-01-08 02:09:58",-48.5251853,-25.5121903,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"375",19,"2016-01-08 02:15:07",-55.727467,-22.5236896,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"374",13,"2016-01-08 02:17:01",-60.6615414,-32.9595003,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"373",20,"2016-01-08 02:21:08",-51.2304999,-30.0329999,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"372",29,"2016-01-08 02:23:35",-45.0002455,-3.209934,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"371",30,"2016-01-08 02:29:14",-43.2093726,-22.9110136,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"370",22,"2016-01-08 02:39:34",-50.8832776778,-21.1889999,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"369",20,"2016-01-08 02:43:37",-51.2304999,-30.0329999,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"368",24,"2016-01-08 02:44:29",-53.1999999,-10.3333332,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"367",26,"2016-01-08 02:46:51",-47.806667,-21.1783329,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"366",18,"2016-01-08 02:50:03",-57.4999999,-25.4999999,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"365",18,"2016-01-08 02:51:26",-56.0351418,-28.5497033,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"364",7,"2016-01-08 02:53:12",-70.3028025,19.0974031,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"363",NA,"2016-01-08 03:01:49",-67.1053739,-27.1910824,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"362",17,"2016-01-08 03:04:27",-56.0201524,-32.8755547,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"361",26,"2016-01-08 03:27:11",-46.0370096,-23.4142215,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"360",30,"2016-01-08 03:35:32",-43.3099289,-22.7896224,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"359",30,"2016-01-08 03:41:53",-40.4165489,-20.2632019,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"358",24,"2016-01-08 03:43:22",-53.1999999,-10.3333332,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"357",26,"2016-01-08 03:52:09",-47.0608299,-22.9055599,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"356",26,"2016-01-08 03:52:25",-47.0608299,-22.9055599,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"355",26,"2016-01-08 03:59:28",-49.5105146,-23.3903825,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"354",35,"2016-01-08 04:04:01",-38.5217988,-3.7304511,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"353",25,"2016-01-08 04:05:47",-48.6716666,-26.7638888,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"352",18,"2016-01-08 04:19:13",-55.8939676,-27.3664866,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"351",35,"2016-01-08 04:23:34",-38.5217988,-3.7304511,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"350",31,"2016-01-08 04:43:53",-42.6282685,-19.5200066,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"349",18,"2016-01-08 04:48:30",-58.9865645,-27.4511042,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"348",31,"2016-01-08 04:49:03",-44.1983329,-19.9680559,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"347",25,"2016-01-08 05:08:29",-48.5251853,-25.5121903,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"346",25,"2016-01-08 05:09:13",-48.6535656,-27.02736,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"345",25,"2016-01-08 05:09:28",-48.6535656,-27.02736,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"344",17,"2016-01-08 05:14:32",-56.0201524,-32.8755547,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"343",17,"2016-01-08 05:19:55",-56.0201524,-32.8755547,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"342",38,"2016-01-08 05:21:37",121.023532,14.5568853,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"341",16,"2016-01-08 05:22:42",-64.6322109,10.205417,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"340",16,"2016-01-08 05:25:10",-64.6322109,10.205417,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"339",8,"2016-01-08 05:25:14",-71.3161717,42.6334247,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"338",25,"2016-01-08 05:28:22",-49.7299862,-29.3373808,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"337",21,"2016-01-08 05:30:24",-51.4687454,-29.6826111,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"336",25,"2016-01-08 05:31:09",-48.5251853,-25.5121903,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"335",25,"2016-01-08 05:31:56",-48.5251853,-25.5121903,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"334",17,"2016-01-08 05:42:39",-58.5203176,-34.8599503,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"333",25,"2016-01-08 05:59:53",-48.5251853,-25.5121903,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"332",25,"2016-01-08 06:00:41",-48.5251853,-25.5121903,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"331",25,"2016-01-08 06:14:57",-48.5251853,-25.5121903,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"330",14,"2016-01-08 06:38:18",-60.4289717,-24.5955305,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"329",26,"2016-01-08 07:16:51",-48.8145841,-21.5940597,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"328",13,"2016-01-08 07:46:22",-64.1833189,-31.417339,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"327",39,"2016-01-08 08:04:01",120.4683344,15.457881,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"326",38,"2016-01-08 08:07:59",121.0329706,14.5736108,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"325",26,"2016-01-08 08:26:58",-46.2558331,-23.9927767,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"324",NA,"2016-01-08 08:39:15",73.9325681901,18.64395815,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"323",18,"2016-01-08 08:56:52",-55.8939676,-27.3664866,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"322",37,"2016-01-08 08:59:44",103.825207,1.526994,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"321",26,"2016-01-08 09:22:19",-47.0608299,-22.9055599,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"320",27,"2016-01-08 09:59:32",-49.253269,-16.6808819,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"319",NA,"2016-01-08 10:58:18",-157.9752029,21.2160437,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"318",24,"2016-01-08 11:09:50",-53.1999999,-10.3333332,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"317",26,"2016-01-08 11:11:09",-46.6333823,-23.5506506,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"316",17,"2016-01-08 11:25:41",-58.4375796,-34.6075797,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"315",13,"2016-01-08 11:34:08",-64.1833189,-31.417339,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"314",30,"2016-01-08 11:34:42",-42.0189226,-22.8804368,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"313",NA,"2016-01-08 11:44:26",124.8361501,6.4855065,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"312",12,"2016-01-08 11:49:00",-67.9634157,10.2228164,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"311",19,"2016-01-08 11:55:56",-58.1693444,-23.3165934,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"310",30,"2016-01-08 12:02:08",-43.2093726,-22.9110136,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"309",17,"2016-01-08 12:10:06",-58.4660863,-34.8198857,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"308",22,"2016-01-08 12:38:24",-50.5783373,-22.7474735,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"307",18,"2016-01-08 12:57:57",-58.8328657,-27.4720341,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"306",39,"2016-01-08 12:58:02",121.7327065,17.6125761,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"305",7,"2016-01-08 13:05:47",-70.3028025,19.0974031,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"304",13,"2016-01-08 13:07:19",-64.1833189,-31.417339,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"303",26,"2016-01-08 13:07:30",-46.6205199,-23.6813469,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"302",17,"2016-01-08 13:12:01",-56.0201524,-32.8755547,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"301",18,"2016-01-08 13:18:03",-55.8939676,-27.3664866,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"300",30,"2016-01-08 13:20:25",-43.0309251,-22.8219013,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"299",24,"2016-01-08 13:31:16",-53.1999999,-10.3333332,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"298",14,"2016-01-08 13:42:14",-60.4289717,-24.5955305,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"297",26,"2016-01-08 13:43:55",-46.5629623,-23.690102,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"296",18,"2016-01-08 13:48:58",-55.8939676,-27.3664866,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"295",19,"2016-01-08 13:53:32",-58.1693444,-23.3165934,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"294",17,"2016-01-08 13:55:57",-57.7499999,-33.4999999,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"293",21,"2016-01-08 14:00:41",-51.4687454,-29.6826111,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"292",34,"2016-01-08 14:01:15",-35.0611067,-8.3980772,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"291",18,"2016-01-08 14:02:08",-55.8939676,-27.3664866,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"290",18,"2016-01-08 14:04:42",-55.8939676,-27.3664866,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"289",30,"2016-01-08 14:08:53",-43.2093726,-22.9110136,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"288",18,"2016-01-08 14:09:08",-55.8939676,-27.3664866,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"287",7,"2016-01-08 14:10:44",-70.3028025,19.0974031,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"286",7,"2016-01-08 14:13:13",-70.3028025,19.0974031,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"285",30,"2016-01-08 14:14:53",-42.3428896,-22.8733202,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"284",17,"2016-01-08 14:15:09",-58.4375796,-34.6075797,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"283",17,"2016-01-08 14:19:33",-58.5214673,-34.5975719,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"282",13,"2016-01-08 14:20:14",-60.643035677,-31.64727895,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"281",13,"2016-01-08 14:21:23",-64.1833189,-31.417339,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"280",24,"2016-01-08 14:25:01",-53.1999999,-10.3333332,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"279",25,"2016-01-08 14:25:56",-48.6669851,-26.9117878,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"278",5,"2016-01-08 14:28:23",-76.2988047,3.5308373,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"277",25,"2016-01-08 14:31:11",-48.5251853,-25.5121903,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"276",18,"2016-01-08 14:32:20",-55.8939676,-27.3664866,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"275",5,"2016-01-08 14:32:37",-76.2988047,3.5308373,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"274",18,"2016-01-08 14:35:58",-55.8939676,-27.3664866,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"273",26,"2016-01-08 14:37:11",-45.8872968,-23.180501,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"272",NA,"2016-01-08 14:38:54",33.2248168609,0.5465468,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"271",18,"2016-01-08 14:42:05",-55.8939676,-27.3664866,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"270",30,"2016-01-08 14:43:35",-43.2093726,-22.9110136,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"269",NA,"2016-01-08 14:49:57",-110.9612377,29.0894152,"2016-01-05 01:04:00","2016-01-10 00:40:50"
