"adminLvl1","country","date","count"
"Apurímac","Peru",2016-03-14,0
"Pasco","Peru",2016-03-14,0
"Paramaribo","Suriname",2016-03-14,0
"Wanica","Suriname",2016-03-14,0
"Sipaliwini","Suriname",2016-03-14,0
"Saramacca","Suriname",2016-03-14,0
"Para","Suriname",2016-03-14,0
"Nickerie","Suriname",2016-03-14,0
"Marowijne","Suriname",2016-03-14,0
"Coronie","Suriname",2016-03-14,0
"Commewijne","Suriname",2016-03-14,0
"Brokopondo","Suriname",2016-03-14,0
"Montevideo","Uruguay",2016-03-14,806
"Canelones","Uruguay",2016-03-14,81
"Maldonado","Uruguay",2016-03-14,25
"Salto","Uruguay",2016-03-14,25
"Lavalleja","Uruguay",2016-03-14,51
"Tacuarembó","Uruguay",2016-03-14,33
"Paysandú","Uruguay",2016-03-14,15
"Durazno","Uruguay",2016-03-14,13
"Colonia","Uruguay",2016-03-14,11
"Río Negro","Uruguay",2016-03-14,19
"Artigas","Uruguay",2016-03-14,15
"Rocha","Uruguay",2016-03-14,13
"Flores","Uruguay",2016-03-14,6
"Rivera","Uruguay",2016-03-14,9
"Soriano","Uruguay",2016-03-14,4
"Treinta y Tres","Uruguay",2016-03-14,3
"Cerro Largo","Uruguay",2016-03-14,9
"San José","Uruguay",2016-03-14,3
"Florida","Uruguay",2016-03-14,0
"Distrito Capital","Venezuela",2016-03-14,2271
"Aragua","Venezuela",2016-03-14,353
"Carabobo","Venezuela",2016-03-14,287
"Zulia","Venezuela",2016-03-14,126
"Lara","Venezuela",2016-03-14,111
"Táchira","Venezuela",2016-03-14,140
"Guárico","Venezuela",2016-03-14,120
"Barinas","Venezuela",2016-03-14,79
"Monagas","Venezuela",2016-03-14,47
"Bolívar","Venezuela",2016-03-14,32
"Anzoátegui","Venezuela",2016-03-14,52
"Miranda","Venezuela",2016-03-14,39
"Falcón","Venezuela",2016-03-14,38
"Vargas","Venezuela",2016-03-14,7
"Cojedes","Venezuela",2016-03-14,32
"Mérida","Venezuela",2016-03-14,9
"Yaracuy","Venezuela",2016-03-14,8
"Trujillo","Venezuela",2016-03-14,5
"Portuguesa","Venezuela",2016-03-14,14
"Nueva Esparta","Venezuela",2016-03-14,11
"Sucre","Venezuela",2016-03-14,6
"Apure","Venezuela",2016-03-14,13
"Amazonas","Venezuela",2016-03-14,1
"Delta Amacuro","Venezuela",2016-03-14,5
"Dependencias Federales","Venezuela",2016-03-14,0
"Buenos Aires","Argentine",2016-03-21,9111
"Buenos Aires Province","Argentine",2016-03-21,2001
"Misiones Province","Argentine",2016-03-21,548
"Santa Fe Province","Argentine",2016-03-21,821
"Corrientes Province","Argentine",2016-03-21,231
"Salta Province","Argentine",2016-03-21,114
"Chaco Province","Argentine",2016-03-21,114
"Mendoza Province","Argentine",2016-03-21,114
"Entre Ríos Province","Argentine",2016-03-21,258
"Córdoba Province, Argentina","Argentine",2016-03-21,130
"Tucumán Province","Argentine",2016-03-21,118
"Chubut Province","Argentine",2016-03-21,71
"Jujuy Province","Argentine",2016-03-21,53
"Neuquén Province","Argentine",2016-03-21,48
"Formosa Province","Argentine",2016-03-21,20
"Río Negro Province","Argentine",2016-03-21,43
"Tierra del Fuego Province","Argentine",2016-03-21,39
"Catamarca Province","Argentine",2016-03-21,24
"Santa Cruz Province","Argentine",2016-03-21,10
"La Pampa Province","Argentine",2016-03-21,4
"La Rioja Province","Argentine",2016-03-21,8
"San Luis Province","Argentine",2016-03-21,5
"San Juan Province","Argentine",2016-03-21,1
"Santiago del Estero Province","Argentine",2016-03-21,8
"La Paz","Bolivia",2016-03-21,17
"El Beni","Bolivia",2016-03-21,3
"Santa Cruz","Bolivia",2016-03-21,3
"Tarija","Bolivia",2016-03-21,1
"Cochabamba","Bolivia",2016-03-21,2
"Potosí","Bolivia",2016-03-21,0
"Oruro","Bolivia",2016-03-21,0
"Chuquisaca","Bolivia",2016-03-21,0
"Pando","Bolivia",2016-03-21,0
"Federal District","Brazil",2016-03-21,13624
"São Paulo","Brazil",2016-03-21,2030
"Rio de Janeiro","Brazil",2016-03-21,1839
"Minas Gerais","Brazil",2016-03-21,1732
"Paraná","Brazil",2016-03-21,873
"Rio Grande do Sul","Brazil",2016-03-21,419
"Santa Catarina","Brazil",2016-03-21,381
"Bahia","Brazil",2016-03-21,325
"Pernambuco","Brazil",2016-03-21,321
"Goiás","Brazil",2016-03-21,165
"Rio Grande do Norte","Brazil",2016-03-21,198
"Espírito Santo","Brazil",2016-03-21,142
"Ceará","Brazil",2016-03-21,137
"Pará","Brazil",2016-03-21,128
"Paraíba","Brazil",2016-03-21,203
"Maranhão","Brazil",2016-03-21,67
"Amazonas","Brazil",2016-03-21,96
"Mato Grosso do Sul","Brazil",2016-03-21,85
"Mato Grosso","Brazil",2016-03-21,37
"Alagoas","Brazil",2016-03-21,46
"Piauí","Brazil",2016-03-21,22
"Tocantins","Brazil",2016-03-21,16
"Amapá","Brazil",2016-03-21,21
"Sergipe","Brazil",2016-03-21,15
"Acre","Brazil",2016-03-21,21
"Rondônia","Brazil",2016-03-21,37
"Roraima","Brazil",2016-03-21,8
"Región Metropolitana de Santiago","Chile",2016-03-21,134
"Bío-Bío","Chile",2016-03-21,33
"Valparaíso","Chile",2016-03-21,5
"Los Lagos","Chile",2016-03-21,26
"La Araucanía","Chile",2016-03-21,6
"Maule","Chile",2016-03-21,3
"Atacama","Chile",2016-03-21,2
"Coquimbo","Chile",2016-03-21,2
"Los Ríos","Chile",2016-03-21,2
"Antofagasta","Chile",2016-03-21,1
"Tarapacá","Chile",2016-03-21,0
"Libertador General Bernardo O'Higgins","Chile",2016-03-21,1
"Arica y Parinacota","Chile",2016-03-21,1
"Magallanes y Antártica Chilena","Chile",2016-03-21,0
"Aisén del General Carlos Ibáñez del Campo","Chile",2016-03-21,0
"Córdoba","Colombia",2016-03-21,540
"Bogota","Colombia",2016-03-21,292
"Antioquia","Colombia",2016-03-21,31
"Atlántico","Colombia",2016-03-21,8
"Cauca","Colombia",2016-03-21,32
"Valle del Cauca","Colombia",2016-03-21,29
"Bolívar","Colombia",2016-03-21,45
"Santander","Colombia",2016-03-21,19
"Cesar","Colombia",2016-03-21,8
"Sucre","Colombia",2016-03-21,8
"Risaralda","Colombia",2016-03-21,5
"Meta","Colombia",2016-03-21,5
"Huila","Colombia",2016-03-21,12
"Boyacá","Colombia",2016-03-21,2
"Magdalena","Colombia",2016-03-21,4
"Casanare","Colombia",2016-03-21,2
"Norte de Santander","Colombia",2016-03-21,4
"Tolima","Colombia",2016-03-21,6
"La Guajira","Colombia",2016-03-21,0
"Nariño","Colombia",2016-03-21,5
"Cundinamarca","Colombia",2016-03-21,3
"Caldas","Colombia",2016-03-21,12
"Caquetá","Colombia",2016-03-21,1
"Quindío","Colombia",2016-03-21,0
"Arauca","Colombia",2016-03-21,1
"Chocó","Colombia",2016-03-21,0
"Putumayo","Colombia",2016-03-21,1
"San Andrés y Providencia","Colombia",2016-03-21,1
"Vaupés","Colombia",2016-03-21,0
"Vichada","Colombia",2016-03-21,0
"Guaviare","Colombia",2016-03-21,0
"Guainía","Colombia",2016-03-21,0
"Amazonas","Colombia",2016-03-21,0
"Pichincha","Ecuador",2016-03-21,112
"Guayas","Ecuador",2016-03-21,76
"Loja","Ecuador",2016-03-21,13
"Manabi","Ecuador",2016-03-21,9
"El Oro","Ecuador",2016-03-21,6
"Los Rios","Ecuador",2016-03-21,4
"Azuay","Ecuador",2016-03-21,1
"Esmeraldas","Ecuador",2016-03-21,4
"Zamora Chinchipe","Ecuador",2016-03-21,0
"Tungurahua","Ecuador",2016-03-21,0
"Santa Elena","Ecuador",2016-03-21,0
"Morona Santiago","Ecuador",2016-03-21,0
"Imbabura","Ecuador",2016-03-21,1
"Galápagos","Ecuador",2016-03-21,1
"Chimborazo","Ecuador",2016-03-21,0
"Napo","Ecuador",2016-03-21,0
"Orellana","Ecuador",2016-03-21,0
"Santo Domingo de los Tsáchilas","Ecuador",2016-03-21,0
"Cañar","Ecuador",2016-03-21,0
"Cotopaxi","Ecuador",2016-03-21,0
"Sucumbios","Ecuador",2016-03-21,0
"Pastaza","Ecuador",2016-03-21,0
"Bolivar","Ecuador",2016-03-21,0
"Carchi","Ecuador",2016-03-21,0
"East Berbice-Corentyne","Guyana",2016-03-21,2
"Mahaica-Berbice","Guyana",2016-03-21,0
"Upper Takutu-Upper Essequibo","Guyana",2016-03-21,0
"Upper Demerara-Berbice","Guyana",2016-03-21,0
"Potaro-Siparuni","Guyana",2016-03-21,0
"Pomeroon-Supenaam","Guyana",2016-03-21,0
"Essequibo Islands-West Demerara","Guyana",2016-03-21,0
"Demerara-Mahaica","Guyana",2016-03-21,0
"Cuyuni-Mazaruni","Guyana",2016-03-21,0
"Barima-Waini","Guyana",2016-03-21,0
"Asunción","Paraguay",2016-03-21,645
"Central","Paraguay",2016-03-21,44
"Alto Paraná","Paraguay",2016-03-21,5
"Itapúa","Paraguay",2016-03-21,20
"Caaguazú","Paraguay",2016-03-21,46
"Misiones","Paraguay",2016-03-21,31
"Guairá","Paraguay",2016-03-21,6
"Ñeembucú","Paraguay",2016-03-21,3
"Amambay","Paraguay",2016-03-21,5
"Presidente Hayes","Paraguay",2016-03-21,0
"Concepción","Paraguay",2016-03-21,4
"Cordillera","Paraguay",2016-03-21,2
"Paraguarí","Paraguay",2016-03-21,1
"Caazapá","Paraguay",2016-03-21,3
"San Pedro","Paraguay",2016-03-21,1
"Canindeyú","Paraguay",2016-03-21,2
"Boquerón","Paraguay",2016-03-21,0
"Alto Paraguay","Paraguay",2016-03-21,1
"Lima Province","Peru",2016-03-21,143
"La Libertad","Peru",2016-03-21,7
"Piura","Peru",2016-03-21,14
"Lima","Peru",2016-03-21,14
"Ayacucho","Peru",2016-03-21,9
"Arequipa","Peru",2016-03-21,7
"Ucayali","Peru",2016-03-21,1
"Junín","Peru",2016-03-21,0
"Ancash","Peru",2016-03-21,8
"Lambayeque","Peru",2016-03-21,4
"Callao","Peru",2016-03-21,1
"Callao","Peru",2016-03-21,1
"Loreto","Peru",2016-03-21,3
"San Martín","Peru",2016-03-21,8
"Cajamarca","Peru",2016-03-21,1
"Madre de Dios","Peru",2016-03-21,0
"Cusco","Peru",2016-03-21,4
"Huánuco","Peru",2016-03-21,0
"Tumbes","Peru",2016-03-21,0
"Ica","Peru",2016-03-21,0
"Huancavelica","Peru",2016-03-21,0
"Tacna","Peru",2016-03-21,0
"Amazonas","Peru",2016-03-21,0
"Moquegua","Peru",2016-03-21,1
"Apurímac","Peru",2016-03-21,0
"Pasco","Peru",2016-03-21,0
"Paramaribo","Suriname",2016-03-21,0
"Wanica","Suriname",2016-03-21,0
"Sipaliwini","Suriname",2016-03-21,0
"Saramacca","Suriname",2016-03-21,0
"Para","Suriname",2016-03-21,0
"Nickerie","Suriname",2016-03-21,0
"Marowijne","Suriname",2016-03-21,0
"Coronie","Suriname",2016-03-21,0
"Commewijne","Suriname",2016-03-21,0
"Brokopondo","Suriname",2016-03-21,0
"Montevideo","Uruguay",2016-03-21,514
"Canelones","Uruguay",2016-03-21,47
"Maldonado","Uruguay",2016-03-21,29
"Salto","Uruguay",2016-03-21,14
"Lavalleja","Uruguay",2016-03-21,20
"Tacuarembó","Uruguay",2016-03-21,10
"Paysandú","Uruguay",2016-03-21,9
"Durazno","Uruguay",2016-03-21,5
"Colonia","Uruguay",2016-03-21,4
"Río Negro","Uruguay",2016-03-21,4
"Artigas","Uruguay",2016-03-21,9
"Rocha","Uruguay",2016-03-21,9
"Flores","Uruguay",2016-03-21,1
"Rivera","Uruguay",2016-03-21,6
"Soriano","Uruguay",2016-03-21,5
"Treinta y Tres","Uruguay",2016-03-21,2
"Cerro Largo","Uruguay",2016-03-21,9
"San José","Uruguay",2016-03-21,2
"Florida","Uruguay",2016-03-21,0
"Distrito Capital","Venezuela",2016-03-21,1526
"Aragua","Venezuela",2016-03-21,53
"Carabobo","Venezuela",2016-03-21,102
"Zulia","Venezuela",2016-03-21,50
"Lara","Venezuela",2016-03-21,67
"Táchira","Venezuela",2016-03-21,71
"Guárico","Venezuela",2016-03-21,2
"Barinas","Venezuela",2016-03-21,284
"Monagas","Venezuela",2016-03-21,12
"Bolívar","Venezuela",2016-03-21,16
"Anzoátegui","Venezuela",2016-03-21,27
"Miranda","Venezuela",2016-03-21,10
"Falcón","Venezuela",2016-03-21,10
"Vargas","Venezuela",2016-03-21,8
"Cojedes","Venezuela",2016-03-21,2
"Mérida","Venezuela",2016-03-21,21
"Yaracuy","Venezuela",2016-03-21,4
"Trujillo","Venezuela",2016-03-21,5
"Portuguesa","Venezuela",2016-03-21,3
"Nueva Esparta","Venezuela",2016-03-21,2
"Sucre","Venezuela",2016-03-21,4
"Apure","Venezuela",2016-03-21,1
"Amazonas","Venezuela",2016-03-21,0
"Delta Amacuro","Venezuela",2016-03-21,1
"Dependencias Federales","Venezuela",2016-03-21,0
"Buenos Aires","Argentine",2016-03-28,8684
"Buenos Aires Province","Argentine",2016-03-28,2025
"Misiones Province","Argentine",2016-03-28,527
"Santa Fe Province","Argentine",2016-03-28,508
"Corrientes Province","Argentine",2016-03-28,385
"Salta Province","Argentine",2016-03-28,83
"Chaco Province","Argentine",2016-03-28,119
"Mendoza Province","Argentine",2016-03-28,99
"Entre Ríos Province","Argentine",2016-03-28,143
"Córdoba Province, Argentina","Argentine",2016-03-28,63
"Tucumán Province","Argentine",2016-03-28,69
"Chubut Province","Argentine",2016-03-28,120
"Jujuy Province","Argentine",2016-03-28,45
"Neuquén Province","Argentine",2016-03-28,38
"Formosa Province","Argentine",2016-03-28,23
"Río Negro Province","Argentine",2016-03-28,19
"Tierra del Fuego Province","Argentine",2016-03-28,22
"Catamarca Province","Argentine",2016-03-28,19
"Santa Cruz Province","Argentine",2016-03-28,22
"La Pampa Province","Argentine",2016-03-28,3
"La Rioja Province","Argentine",2016-03-28,14
"San Luis Province","Argentine",2016-03-28,4
"San Juan Province","Argentine",2016-03-28,2
"Santiago del Estero Province","Argentine",2016-03-28,5
"La Paz","Bolivia",2016-03-28,23
"El Beni","Bolivia",2016-03-28,3
"Santa Cruz","Bolivia",2016-03-28,1
"Tarija","Bolivia",2016-03-28,7
"Cochabamba","Bolivia",2016-03-28,3
"Potosí","Bolivia",2016-03-28,0
"Oruro","Bolivia",2016-03-28,1
"Chuquisaca","Bolivia",2016-03-28,0
"Pando","Bolivia",2016-03-28,0
"Federal District","Brazil",2016-03-28,16582
"São Paulo","Brazil",2016-03-28,2434
"Rio de Janeiro","Brazil",2016-03-28,1656
"Minas Gerais","Brazil",2016-03-28,2253
"Paraná","Brazil",2016-03-28,850
"Rio Grande do Sul","Brazil",2016-03-28,460
"Santa Catarina","Brazil",2016-03-28,352
"Bahia","Brazil",2016-03-28,348
"Pernambuco","Brazil",2016-03-28,219
"Goiás","Brazil",2016-03-28,199
"Rio Grande do Norte","Brazil",2016-03-28,218
"Espírito Santo","Brazil",2016-03-28,211
"Ceará","Brazil",2016-03-28,185
"Pará","Brazil",2016-03-28,211
"Paraíba","Brazil",2016-03-28,146
"Maranhão","Brazil",2016-03-28,88
"Amazonas","Brazil",2016-03-28,96
"Mato Grosso do Sul","Brazil",2016-03-28,100
"Mato Grosso","Brazil",2016-03-28,61
"Alagoas","Brazil",2016-03-28,63
"Piauí","Brazil",2016-03-28,40
"Tocantins","Brazil",2016-03-28,18
"Amapá","Brazil",2016-03-28,22
"Sergipe","Brazil",2016-03-28,24
"Acre","Brazil",2016-03-28,21
"Rondônia","Brazil",2016-03-28,28
"Roraima","Brazil",2016-03-28,20
"Región Metropolitana de Santiago","Chile",2016-03-28,618
"Bío-Bío","Chile",2016-03-28,82
"Valparaíso","Chile",2016-03-28,65
"Los Lagos","Chile",2016-03-28,32
"La Araucanía","Chile",2016-03-28,17
"Maule","Chile",2016-03-28,12
"Atacama","Chile",2016-03-28,6
"Coquimbo","Chile",2016-03-28,9
"Los Ríos","Chile",2016-03-28,10
"Antofagasta","Chile",2016-03-28,10
"Tarapacá","Chile",2016-03-28,10
"Libertador General Bernardo O'Higgins","Chile",2016-03-28,6
"Arica y Parinacota","Chile",2016-03-28,6
"Magallanes y Antártica Chilena","Chile",2016-03-28,2
"Aisén del General Carlos Ibáñez del Campo","Chile",2016-03-28,1
"Córdoba","Colombia",2016-03-28,350
"Bogota","Colombia",2016-03-28,322
"Antioquia","Colombia",2016-03-28,32
"Atlántico","Colombia",2016-03-28,13
"Cauca","Colombia",2016-03-28,114
"Valle del Cauca","Colombia",2016-03-28,56
"Bolívar","Colombia",2016-03-28,29
"Santander","Colombia",2016-03-28,60
"Cesar","Colombia",2016-03-28,10
"Sucre","Colombia",2016-03-28,5
"Risaralda","Colombia",2016-03-28,16
"Meta","Colombia",2016-03-28,10
"Huila","Colombia",2016-03-28,14
"Boyacá","Colombia",2016-03-28,3
"Magdalena","Colombia",2016-03-28,6
"Casanare","Colombia",2016-03-28,22
"Norte de Santander","Colombia",2016-03-28,5
"Tolima","Colombia",2016-03-28,6
"La Guajira","Colombia",2016-03-28,0
"Nariño","Colombia",2016-03-28,4
"Cundinamarca","Colombia",2016-03-28,0
"Caldas","Colombia",2016-03-28,1
"Caquetá","Colombia",2016-03-28,4
"Quindío","Colombia",2016-03-28,1
"Arauca","Colombia",2016-03-28,1
"Chocó","Colombia",2016-03-28,0
"Putumayo","Colombia",2016-03-28,0
"San Andrés y Providencia","Colombia",2016-03-28,0
"Vaupés","Colombia",2016-03-28,0
"Vichada","Colombia",2016-03-28,0
"Guaviare","Colombia",2016-03-28,0
"Guainía","Colombia",2016-03-28,0
"Amazonas","Colombia",2016-03-28,0
"Pichincha","Ecuador",2016-03-28,150
"Guayas","Ecuador",2016-03-28,58
"Loja","Ecuador",2016-03-28,19
"Manabi","Ecuador",2016-03-28,5
"El Oro","Ecuador",2016-03-28,19
"Los Rios","Ecuador",2016-03-28,19
"Azuay","Ecuador",2016-03-28,7
"Esmeraldas","Ecuador",2016-03-28,1
"Zamora Chinchipe","Ecuador",2016-03-28,2
"Tungurahua","Ecuador",2016-03-28,0
"Santa Elena","Ecuador",2016-03-28,0
"Morona Santiago","Ecuador",2016-03-28,0
"Imbabura","Ecuador",2016-03-28,0
"Galápagos","Ecuador",2016-03-28,6
"Chimborazo","Ecuador",2016-03-28,0
"Napo","Ecuador",2016-03-28,1
"Orellana","Ecuador",2016-03-28,2
"Santo Domingo de los Tsáchilas","Ecuador",2016-03-28,9
"Cañar","Ecuador",2016-03-28,0
"Cotopaxi","Ecuador",2016-03-28,1
"Sucumbios","Ecuador",2016-03-28,0
"Pastaza","Ecuador",2016-03-28,0
"Bolivar","Ecuador",2016-03-28,0
"Carchi","Ecuador",2016-03-28,1
"East Berbice-Corentyne","Guyana",2016-03-28,0
"Mahaica-Berbice","Guyana",2016-03-28,0
"Upper Takutu-Upper Essequibo","Guyana",2016-03-28,0
"Upper Demerara-Berbice","Guyana",2016-03-28,0
"Potaro-Siparuni","Guyana",2016-03-28,0
"Pomeroon-Supenaam","Guyana",2016-03-28,0
"Essequibo Islands-West Demerara","Guyana",2016-03-28,0
"Demerara-Mahaica","Guyana",2016-03-28,0
"Cuyuni-Mazaruni","Guyana",2016-03-28,0
"Barima-Waini","Guyana",2016-03-28,0
"Asunción","Paraguay",2016-03-28,600
"Central","Paraguay",2016-03-28,66
"Alto Paraná","Paraguay",2016-03-28,6
"Itapúa","Paraguay",2016-03-28,18
"Caaguazú","Paraguay",2016-03-28,13
"Misiones","Paraguay",2016-03-28,17
"Guairá","Paraguay",2016-03-28,9
"Ñeembucú","Paraguay",2016-03-28,2
"Amambay","Paraguay",2016-03-28,1
"Presidente Hayes","Paraguay",2016-03-28,1
"Concepción","Paraguay",2016-03-28,2
"Cordillera","Paraguay",2016-03-28,5
"Paraguarí","Paraguay",2016-03-28,5
"Caazapá","Paraguay",2016-03-28,6
"San Pedro","Paraguay",2016-03-28,0
"Canindeyú","Paraguay",2016-03-28,2
"Boquerón","Paraguay",2016-03-28,0
"Alto Paraguay","Paraguay",2016-03-28,0
"Lima Province","Peru",2016-03-28,176
"La Libertad","Peru",2016-03-28,15
"Piura","Peru",2016-03-28,20
"Lima","Peru",2016-03-28,23
"Ayacucho","Peru",2016-03-28,4
"Arequipa","Peru",2016-03-28,8
"Ucayali","Peru",2016-03-28,6
"Junín","Peru",2016-03-28,2
"Ancash","Peru",2016-03-28,6
"Lambayeque","Peru",2016-03-28,3
"Callao","Peru",2016-03-28,4
"Callao","Peru",2016-03-28,4
"Loreto","Peru",2016-03-28,2
"San Martín","Peru",2016-03-28,0
"Cajamarca","Peru",2016-03-28,1
"Madre de Dios","Peru",2016-03-28,1
"Cusco","Peru",2016-03-28,0
"Huánuco","Peru",2016-03-28,1
"Tumbes","Peru",2016-03-28,0
"Ica","Peru",2016-03-28,0
"Huancavelica","Peru",2016-03-28,0
"Tacna","Peru",2016-03-28,0
"Amazonas","Peru",2016-03-28,2
"Moquegua","Peru",2016-03-28,0
"Apurímac","Peru",2016-03-28,0
"Pasco","Peru",2016-03-28,0
"Paramaribo","Suriname",2016-03-28,0
"Wanica","Suriname",2016-03-28,0
"Sipaliwini","Suriname",2016-03-28,0
"Saramacca","Suriname",2016-03-28,0
"Para","Suriname",2016-03-28,0
"Nickerie","Suriname",2016-03-28,0
"Marowijne","Suriname",2016-03-28,0
"Coronie","Suriname",2016-03-28,0
"Commewijne","Suriname",2016-03-28,0
"Brokopondo","Suriname",2016-03-28,0
"Montevideo","Uruguay",2016-03-28,565
"Canelones","Uruguay",2016-03-28,57
"Maldonado","Uruguay",2016-03-28,16
"Salto","Uruguay",2016-03-28,9
"Lavalleja","Uruguay",2016-03-28,23
"Tacuarembó","Uruguay",2016-03-28,16
"Paysandú","Uruguay",2016-03-28,7
"Durazno","Uruguay",2016-03-28,15
"Colonia","Uruguay",2016-03-28,9
"Río Negro","Uruguay",2016-03-28,5
"Artigas","Uruguay",2016-03-28,6
"Rocha","Uruguay",2016-03-28,9
"Flores","Uruguay",2016-03-28,4
"Rivera","Uruguay",2016-03-28,11
"Soriano","Uruguay",2016-03-28,4
"Treinta y Tres","Uruguay",2016-03-28,5
"Cerro Largo","Uruguay",2016-03-28,2
"San José","Uruguay",2016-03-28,5
"Florida","Uruguay",2016-03-28,0
"Distrito Capital","Venezuela",2016-03-28,1056
"Aragua","Venezuela",2016-03-28,352
"Carabobo","Venezuela",2016-03-28,54
"Zulia","Venezuela",2016-03-28,97
"Lara","Venezuela",2016-03-28,77
"Táchira","Venezuela",2016-03-28,112
"Guárico","Venezuela",2016-03-28,180
"Barinas","Venezuela",2016-03-28,52
"Monagas","Venezuela",2016-03-28,16
"Bolívar","Venezuela",2016-03-28,12
"Anzoátegui","Venezuela",2016-03-28,17
"Miranda","Venezuela",2016-03-28,15
"Falcón","Venezuela",2016-03-28,9
"Vargas","Venezuela",2016-03-28,6
"Cojedes","Venezuela",2016-03-28,13
"Mérida","Venezuela",2016-03-28,3
"Yaracuy","Venezuela",2016-03-28,4
"Trujillo","Venezuela",2016-03-28,9
"Portuguesa","Venezuela",2016-03-28,4
"Nueva Esparta","Venezuela",2016-03-28,8
"Sucre","Venezuela",2016-03-28,3
"Apure","Venezuela",2016-03-28,2
"Amazonas","Venezuela",2016-03-28,0
"Delta Amacuro","Venezuela",2016-03-28,4
"Dependencias Federales","Venezuela",2016-03-28,0
"Buenos Aires","Argentine",2016-04-04,7541
"Buenos Aires Province","Argentine",2016-04-04,1745
"Misiones Province","Argentine",2016-04-04,439
"Santa Fe Province","Argentine",2016-04-04,601
"Corrientes Province","Argentine",2016-04-04,369
"Salta Province","Argentine",2016-04-04,117
"Chaco Province","Argentine",2016-04-04,156
"Mendoza Province","Argentine",2016-04-04,71
"Entre Ríos Province","Argentine",2016-04-04,157
"Córdoba Province, Argentina","Argentine",2016-04-04,56
"Tucumán Province","Argentine",2016-04-04,142
"Chubut Province","Argentine",2016-04-04,49
"Jujuy Province","Argentine",2016-04-04,29
"Neuquén Province","Argentine",2016-04-04,35
"Formosa Province","Argentine",2016-04-04,10
"Río Negro Province","Argentine",2016-04-04,19
"Tierra del Fuego Province","Argentine",2016-04-04,12
"Catamarca Province","Argentine",2016-04-04,14
"Santa Cruz Province","Argentine",2016-04-04,9
"La Pampa Province","Argentine",2016-04-04,9
"La Rioja Province","Argentine",2016-04-04,0
"San Luis Province","Argentine",2016-04-04,2
"San Juan Province","Argentine",2016-04-04,3
"Santiago del Estero Province","Argentine",2016-04-04,2
"La Paz","Bolivia",2016-04-04,23
"El Beni","Bolivia",2016-04-04,3
"Santa Cruz","Bolivia",2016-04-04,9
"Tarija","Bolivia",2016-04-04,0
"Cochabamba","Bolivia",2016-04-04,0
"Potosí","Bolivia",2016-04-04,1
"Oruro","Bolivia",2016-04-04,0
"Chuquisaca","Bolivia",2016-04-04,0
"Pando","Bolivia",2016-04-04,0
"Federal District","Brazil",2016-04-04,12992
"São Paulo","Brazil",2016-04-04,1995
"Rio de Janeiro","Brazil",2016-04-04,1706
"Minas Gerais","Brazil",2016-04-04,2173
